datetime,EventName, EventType
2025-09-30 15:30:38.660,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.671,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.682,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.694,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.704,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.717,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.731,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.743,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.753,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.764,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.775,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.786,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.797,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.809,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.820,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.830,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.841,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.852,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.863,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.873,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.884,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.895,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.907,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.918,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.929,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.940,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.950,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.961,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.972,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.983,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:38.993,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.007,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.018,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.029,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.040,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.050,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.061,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.072,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.083,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.093,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.106,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.117,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.128,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.142,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.153,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.163,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.174,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.185,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.196,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.208,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.219,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.230,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.241,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.251,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.262,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.273,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.284,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.294,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.307,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.318,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.328,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.339,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.350,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.361,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.371,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.382,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.393,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.403,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.416,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.427,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.438,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.449,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.460,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.470,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.481,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.493,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.504,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.517,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.527,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.604,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.617,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.627,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.638,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.649,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.663,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.674,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.684,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.696,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.708,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.718,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.729,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.740,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.751,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.762,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.773,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.783,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.794,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.807,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.817,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.828,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.839,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.850,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.860,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.871,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.882,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.893,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.903,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.916,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.927,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.938,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.949,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.960,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.970,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:39.981,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.062,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.072,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.083,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.094,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.111,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.122,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.132,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.143,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.154,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.165,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.179,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.190,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.201,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.214,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.225,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.236,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.247,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.257,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.268,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.279,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.290,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.300,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.313,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.324,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.335,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.346,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.357,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.367,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.378,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.389,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.400,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.412,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.422,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.433,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.444,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.455,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.466,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.477,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.487,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.498,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.510,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.522,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.533,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.543,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.554,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.565,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.576,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.587,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.666,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.680,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.695,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.707,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.718,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.729,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.740,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.751,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.762,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.772,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.783,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.794,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.806,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.817,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.828,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.839,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.849,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.860,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.871,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.882,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.892,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.903,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.916,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.926,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.937,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.948,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.959,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.969,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.980,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:40.991,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.002,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.014,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.025,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.036,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.046,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.057,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.068,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.079,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.089,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.101,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.114,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.125,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.136,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.147,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.157,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.168,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.179,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.190,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.200,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.212,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.223,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.234,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.245,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.256,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.267,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.278,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.288,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.299,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.311,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.322,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.333,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.343,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.354,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.365,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.376,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.387,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.397,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.409,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.420,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.431,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.442,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.452,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.463,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.474,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.485,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.496,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:41.508,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
